City,Date,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Mean Apparent Temp (°C),Sunrise,Sunset,Max Wind Speed (10m) (km/h),Max Wind Gusts (10m) (km/h),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),PM10,PM2.5,NO,NO2,O3,SO2,CO,NH3,AQI
Lahore,2024-03-04,18.1,5.5,11.5,15.8,2.5,8.8,2024-03-04T06:25,2024-03-04T18:02,12.8,27.7,323,18.8,120.17208333333336,89.17083333333333,9.745833333333335,45.893750000000004,49.865416666666654,11.11625,1755.43625,33.157500000000006,4.541666666666667
Lahore,2024-03-05,19.4,6.2,12.7,17.3,3.1,10.1,2024-03-05T06:24,2024-03-05T18:03,10.5,23.8,310,17.55,163.24958333333336,124.74208333333333,18.4175,59.00958333333333,48.51083333333333,17.371666666666673,2295.056666666667,35.876666666666665,4.75
Lahore,2024-03-06,21.1,5.0,13.3,20.0,2.0,11.3,2024-03-06T06:23,2024-03-06T18:04,10.0,19.1,282,19.25,273.43,222.8537499999999,35.54666666666667,85.31666666666668,53.380833333333335,35.303333333333335,3535.0712500000004,63.615000000000016,5.0
Lahore,2024-03-07,22.0,11.2,15.9,21.5,8.6,14.0,2024-03-07T06:21,2024-03-07T18:04,17.9,31.3,352,18.17,153.68875,116.11958333333332,5.511666666666667,43.568333333333335,59.712500000000006,13.47958333333333,1746.8137499999996,30.50375,4.708333333333333
Lahore,2024-03-08,22.9,9.4,15.8,21.3,7.5,14.0,2024-03-08T06:20,2024-03-08T18:05,14.3,28.4,310,19.45,173.5725,135.01458333333332,16.44958333333333,54.13291666666666,58.474583333333335,15.685000000000002,2255.5583333333334,33.84916666666667,4.875
Lahore,2024-03-09,25.1,10.2,16.7,23.0,7.3,14.4,2024-03-09T06:19,2024-03-09T18:06,15.8,30.2,301,20.0,120.49541666666669,92.60541666666666,6.69,44.55041666666667,63.80791666666667,11.938333333333333,1704.2558333333334,36.23041666666667,4.791666666666667
Lahore,2024-03-10,26.3,9.7,17.9,25.2,7.4,16.4,2024-03-10T06:18,2024-03-10T18:06,11.2,24.8,324,18.17,182.17583333333334,142.75958333333332,15.584999999999999,55.11166666666666,45.69291666666666,17.58375,2301.1766666666667,55.6875,4.875
Lahore,2024-03-11,22.1,12.4,17.1,20.9,11.4,16.2,2024-03-11T06:16,2024-03-11T18:07,15.5,29.5,130,10.18,232.04291666666666,190.25125,32.426249999999996,54.40083333333333,34.32999999999999,19.83583333333333,3019.9287499999996,40.041250000000005,4.708333333333333
Lahore,2024-03-12,26.2,10.4,18.2,25.9,8.7,17.5,2024-03-12T06:15,2024-03-12T18:08,13.2,25.6,350,19.68,230.1791666666666,185.19750000000002,12.90916666666667,49.68833333333333,58.73166666666666,15.90916666666667,2383.7883333333334,31.030833333333334,4.833333333333333
Lahore,2024-03-13,19.3,13.5,16.5,18.3,11.6,15.4,2024-03-13T06:14,2024-03-13T18:09,17.4,35.3,25,9.73,229.9225,195.02375000000004,33.287083333333335,47.34375,45.26291666666666,16.998333333333335,2921.183333333334,26.132499999999997,4.5
Lahore,2024-03-14,25.6,11.3,18.1,25.5,10.1,16.7,2024-03-14T06:13,2024-03-14T18:09,22.1,36.4,18,19.4,65.31625,46.905833333333334,1.4008333333333332,24.650416666666672,72.19583333333333,8.435,1007.4779166666667,21.616250000000004,3.6666666666666665
Lahore,2024-03-15,26.1,11.7,18.3,24.2,8.5,15.9,2024-03-15T06:12,2024-03-15T18:10,16.5,30.2,315,21.12,144.37458333333336,104.77458333333334,17.04833333333333,55.28625,66.12375000000002,18.427083333333332,2125.1045833333333,39.75000000000001,4.458333333333333
Lahore,2024-03-16,27.7,10.2,19.1,26.8,8.1,17.4,2024-03-16T06:10,2024-03-16T18:11,12.6,25.9,329,20.93,142.87375,100.11541666666666,6.909583333333331,37.25625,57.79500000000001,11.117916666666666,1651.40625,35.31250000000001,4.666666666666667
Lahore,2024-03-17,28.5,11.5,20.1,26.7,9.6,18.3,2024-03-17T06:09,2024-03-17T18:11,14.6,28.1,331,18.23,182.51166666666668,138.77541666666667,5.9295833333333325,42.71625,69.80833333333334,13.440833333333332,1816.3516666666665,41.79750000000001,5.0
Lahore,2024-03-18,29.7,12.2,20.5,28.3,10.5,18.7,2024-03-18T06:08,2024-03-18T18:12,15.2,29.5,330,21.12,187.1833333333333,142.7416666666667,10.748333333333333,47.3175,59.09583333333333,19.482083333333335,1998.2654166666669,65.60958333333333,4.916666666666667
Lahore,2024-03-19,30.5,11.6,21.3,30.8,10.1,20.4,2024-03-19T06:07,2024-03-19T18:13,10.6,21.2,54,20.76,245.2658333333333,189.08249999999998,12.242083333333333,57.03083333333334,57.191666666666656,21.5925,2453.0499999999997,68.58166666666666,4.833333333333333
Lahore,2024-03-20,31.7,12.5,22.5,31.0,11.6,21.6,2024-03-20T06:05,2024-03-20T18:13,11.7,22.7,249,21.23,257.3795833333334,199.41083333333336,17.643333333333334,66.90625,63.36583333333334,27.149999999999995,2824.6633333333334,71.98499999999999,4.958333333333333
Lahore,2024-03-21,30.2,17.4,23.5,29.2,16.5,22.7,2024-03-21T06:04,2024-03-21T18:14,17.9,34.9,136,18.83,295.43666666666667,257.7079166666667,17.16625,58.71375,138.85958333333335,24.720833333333328,2992.9479166666665,57.1129166666667,5.0
Lahore,2024-03-22,28.9,18.4,23.0,29.4,18.5,22.9,2024-03-22T06:03,2024-03-22T18:15,20.4,38.5,64,19.05,116.28833333333331,93.85166666666669,0.505,22.34,90.10708333333334,10.820833333333335,1005.2516666666669,28.123750000000005,4.333333333333333
Lahore,2024-03-23,31.2,17.4,23.7,30.7,16.0,23.1,2024-03-23T06:01,2024-03-23T18:15,14.2,29.5,340,21.04,88.00708333333334,64.39458333333333,4.342916666666666,31.78708333333333,73.09250000000002,11.341666666666663,1282.5725,36.3975,4.041666666666667
Lahore,2024-03-24,29.6,18.9,22.9,31.5,15.8,23.4,2024-03-24T06:00,2024-03-24T18:16,28.6,48.2,312,16.79,110.91375,81.80041666666668,6.273333333333334,35.20458333333333,63.967083333333335,10.035416666666665,1537.0845833333333,29.116250000000004,4.666666666666667
Lahore,2024-03-25,31.6,17.1,24.0,31.2,16.8,23.7,2024-03-25T05:59,2024-03-25T18:17,16.5,32.0,305,21.6,156.94125000000003,112.80124999999998,17.079166666666666,56.56791666666666,55.85375000000001,17.80666666666667,2294.2233333333334,39.58666666666667,4.708333333333333
Lahore,2024-03-26,30.6,18.6,23.6,31.4,17.8,24.2,2024-03-26T05:58,2024-03-26T18:17,9.6,18.0,291,11.87,231.21624999999997,182.73750000000004,7.440416666666664,61.727083333333326,89.9525,23.542500000000008,2403.259166666667,54.69541666666668,5.0
Lahore,2024-03-27,28.2,20.4,23.7,30.1,19.7,24.3,2024-03-27T05:56,2024-03-27T18:18,22.8,43.6,350,11.7,82.73625000000001,61.73041666666666,3.702916666666667,25.49083333333333,89.66166666666668,13.756250000000001,1083.9695833333335,28.93124999999999,3.5833333333333335
Lahore,2024-03-28,29.5,20.1,24.0,29.7,18.1,23.9,2024-03-28T05:55,2024-03-28T18:19,25.8,42.1,341,10.84,66.10625,45.93416666666667,1.3066666666666669,32.48291666666667,60.25500000000002,9.961250000000001,1130.4225,21.854583333333338,3.625
Lahore,2024-03-29,31.2,19.0,24.3,31.8,18.6,24.6,2024-03-29T05:54,2024-03-29T18:19,17.9,31.7,1,20.04,105.91000000000001,74.17833333333333,15.688333333333333,37.75625,62.673333333333325,19.217500000000005,1673.520416666667,43.55916666666666,3.8333333333333335
Lahore,2024-03-30,29.5,17.9,23.1,30.3,17.6,22.9,2024-03-30T05:53,2024-03-30T18:20,25.7,51.8,87,19.38,38.70583333333334,31.108749999999997,0.4795833333333333,12.782083333333333,80.86874999999999,7.292916666666667,645.0404166666667,10.191250000000002,2.875
Lahore,2024-03-31,27.9,16.6,21.4,28.4,14.2,20.8,2024-03-31T05:51,2024-03-31T18:21,22.3,38.5,1,21.99,47.32041666666668,32.85833333333333,0.71625,16.123749999999998,84.44583333333335,7.540416666666666,730.9908333333333,20.891250000000003,3.0
Lahore,2024-04-01,27.5,15.4,20.4,27.2,13.9,19.7,2024-04-01T05:50,2024-04-01T18:21,13.4,27.4,282,21.97,136.64541666666665,105.79624999999999,20.404166666666665,70.08458333333333,67.14291666666665,18.879583333333333,2580.1662499999998,30.729999999999993,4.625
Lahore,2024-04-02,29.4,13.5,21.6,30.4,12.3,21.6,2024-04-02T05:49,2024-04-02T18:22,9.8,19.1,274,22.84,155.9675,123.46833333333332,13.50583333333333,72.91250000000001,74.39833333333333,27.780833333333337,2568.4829166666664,43.24958333333334,4.916666666666667
Lahore,2024-04-03,31.4,16.2,23.3,31.3,14.5,22.4,2024-04-03T05:48,2024-04-03T18:23,21.1,35.3,84,22.11,127.6729166666667,102.94791666666667,3.2983333333333333,30.459166666666672,117.53416666666669,14.277499999999996,1403.8483333333334,26.98916666666666,4.083333333333333
Lahore,2024-04-04,32.1,16.3,23.6,33.3,14.2,22.8,2024-04-04T05:46,2024-04-04T18:23,15.7,24.8,357,21.7,82.31666666666666,52.14541666666667,3.919166666666667,36.24666666666666,71.19958333333334,10.511666666666668,1284.3804166666664,28.44333333333334,3.9166666666666665
Lahore,2024-04-05,31.2,19.0,23.9,30.5,16.5,22.3,2024-04-05T05:45,2024-04-05T18:24,17.3,27.7,332,22.83,112.86958333333335,77.66416666666667,13.364583333333336,52.09499999999998,68.49625,14.665000000000001,1896.8783333333333,32.73916666666666,4.625
Lahore,2024-04-06,31.3,15.8,23.2,30.7,13.5,21.6,2024-04-06T05:44,2024-04-06T18:25,16.8,31.0,321,23.49,98.00291666666668,69.69708333333334,8.910000000000002,45.845416666666665,69.25583333333333,9.939583333333333,1683.3945833333337,30.260833333333334,4.416666666666667
Lahore,2024-04-07,32.5,14.8,23.6,32.5,12.0,22.2,2024-04-07T05:43,2024-04-07T18:25,16.5,30.2,326,22.87,99.67458333333332,73.1375,3.5249999999999986,50.168749999999996,78.55000000000001,17.645833333333332,1628.318333333333,31.08916666666667,4.5
Lahore,2024-04-08,32.7,15.0,24.3,33.2,13.3,23.3,2024-04-08T05:41,2024-04-08T18:26,15.5,24.1,321,23.48,161.9529166666667,116.68583333333333,10.253333333333332,65.73541666666665,80.51875,19.43375,2291.717916666667,48.661249999999995,4.916666666666667
Lahore,2024-04-09,33.1,17.0,24.8,34.0,14.3,23.7,2024-04-09T05:40,2024-04-09T18:27,11.5,19.1,6,22.42,160.0533333333333,120.50541666666668,10.394166666666665,59.62291666666665,88.54875000000004,23.65125,2239.4249999999997,40.82125,4.958333333333333
Lahore,2024-04-10,34.3,16.3,25.2,33.1,14.6,23.5,2024-04-10T05:39,2024-04-10T18:27,21.3,34.9,64,19.93,117.75208333333335,90.21708333333333,4.926249999999999,46.075416666666655,88.18666666666665,15.375416666666665,1700.6391666666668,37.72375,4.541666666666667
Lahore,2024-04-11,32.8,17.8,26.0,31.3,16.6,24.4,2024-04-11T05:38,2024-04-11T18:28,20.6,40.0,58,23.14,58.45916666666667,40.19375,1.7791666666666668,19.258333333333333,91.21833333333335,6.248750000000001,820.0016666666666,27.097083333333334,3.625
Lahore,2024-04-12,34.5,18.0,26.2,35.1,16.9,25.6,2024-04-12T05:37,2024-04-12T18:29,13.4,22.0,57,22.01,97.46750000000002,69.17208333333333,3.681666666666667,46.703333333333326,89.35166666666667,13.624999999999998,1453.6370833333337,37.18416666666667,4.375
Lahore,2024-04-13,29.9,20.3,24.3,29.0,18.6,23.4,2024-04-13T05:35,2024-04-13T18:29,22.6,35.3,20,13.98,58.66874999999999,45.244166666666665,0.3604166666666666,18.794583333333335,96.88750000000003,10.631666666666666,796.6358333333333,18.105,3.5833333333333335
Lahore,2024-04-14,28.0,18.9,23.1,31.7,18.6,24.2,2024-04-14T05:34,2024-04-14T18:30,15.0,24.8,47,17.31,48.00541666666666,41.51208333333333,0.23208333333333334,17.079583333333332,91.44874999999998,6.966666666666664,729.6008333333334,12.624166666666666,3.25
Lahore,2024-04-15,30.6,19.4,22.9,31.4,19.4,24.1,2024-04-15T05:33,2024-04-15T18:31,19.5,45.0,81,16.68,57.5525,49.35166666666667,0.3345833333333333,26.42916666666667,91.52958333333333,12.249166666666662,1018.3241666666664,11.366249999999999,3.5416666666666665
Lahore,2024-04-16,29.9,17.1,23.1,31.6,18.8,24.1,2024-04-16T05:32,2024-04-16T18:31,14.4,27.0,323,23.67,50.70125000000001,37.265,0.9670833333333336,23.80208333333334,102.52125,10.214166666666666,943.2233333333332,15.086249999999998,3.5416666666666665
Lahore,2024-04-17,31.5,15.9,24.3,30.9,16.1,24.4,2024-04-17T05:31,2024-04-17T18:32,16.9,31.0,282,23.54,157.57166666666666,120.25208333333332,25.510416666666668,71.5025,79.88124999999998,21.51041666666667,2923.130833333333,42.175,4.75
Lahore,2024-04-18,29.1,20.5,25.2,29.5,20.2,24.9,2024-04-18T05:30,2024-04-18T18:33,24.6,43.9,30,19.67,59.706666666666685,44.092083333333335,2.965416666666666,22.25166666666667,93.59000000000003,10.79125,968.5349999999999,22.638750000000005,3.4583333333333335
Lahore,2024-04-19,31.5,20.8,23.8,32.2,19.5,23.5,2024-04-19T05:29,2024-04-19T18:33,29.1,52.6,98,17.65,46.33958333333333,33.80041666666667,1.0983333333333338,17.786666666666665,95.50083333333333,12.441250000000002,706.7925,17.613750000000003,3.125
Lahore,2024-04-20,29.5,17.7,23.5,30.7,17.4,24.0,2024-04-20T05:27,2024-04-20T18:34,14.0,28.8,317,22.94,50.27291666666667,35.9325,0.8283333333333335,23.862499999999997,84.88458333333335,10.534999999999998,860.6116666666666,16.482916666666664,3.375
Lahore,2024-04-21,31.7,17.7,24.4,32.8,17.7,24.7,2024-04-21T05:26,2024-04-21T18:35,20.3,34.2,330,23.16,84.80375,59.71666666666666,4.9433333333333325,36.689166666666665,63.142083333333325,11.566249999999998,1367.2708333333333,26.01041666666666,4.125
Lahore,2024-04-22,32.1,17.3,25.0,33.1,17.4,24.9,2024-04-22T05:25,2024-04-22T18:35,15.5,25.6,346,21.22,125.14,89.3575,11.059583333333334,52.28333333333334,70.00375,18.097916666666666,1965.7212499999998,31.58583333333333,4.583333333333333
Lahore,2024-04-23,31.8,18.2,24.7,32.9,18.0,24.8,2024-04-23T05:24,2024-04-23T18:36,14.8,25.9,34,21.35,114.28291666666667,81.61333333333333,8.095416666666667,40.28833333333334,75.86625000000001,14.70125,1662.5324999999996,33.495416666666664,4.583333333333333
Lahore,2024-04-24,32.9,17.9,25.3,34.0,17.9,25.3,2024-04-24T05:23,2024-04-24T18:37,19.8,33.5,11,22.78,126.21333333333335,87.84666666666668,5.553333333333334,40.017500000000005,81.61666666666666,13.22791666666667,1651.40625,37.24333333333333,4.833333333333333
Lahore,2024-04-25,35.9,18.6,27.0,36.7,17.9,26.6,2024-04-25T05:22,2024-04-25T18:37,15.0,26.3,8,23.71,111.88791666666668,79.35125000000001,6.4191666666666665,41.60916666666666,81.98708333333333,12.122916666666663,1660.5854166666666,32.38791666666666,4.541666666666667
Lahore,2024-04-26,34.9,18.9,27.0,37.4,18.4,26.7,2024-04-26T05:21,2024-04-26T18:38,26.0,42.8,1,19.41,70.19666666666667,50.91708333333333,4.562083333333334,25.257500000000004,89.0775,10.275833333333333,1082.1604166666666,28.925833333333333,3.5833333333333335
Lahore,2024-04-27,31.1,20.6,25.6,33.4,19.0,25.2,2024-04-27T05:20,2024-04-27T18:39,19.7,36.7,357,20.51,62.02208333333332,45.081250000000004,2.0508333333333333,28.77291666666667,92.61375000000004,9.64375,1066.0295833333334,25.028333333333336,3.9583333333333335
Lahore,2024-04-28,32.7,19.1,25.8,33.3,17.7,25.5,2024-04-28T05:19,2024-04-28T18:40,15.6,27.7,79,21.1,53.89791666666667,39.25958333333333,1.9537500000000003,19.18166666666667,88.44208333333331,11.155833333333334,831.9608333333332,27.838749999999994,3.4166666666666665
Lahore,2024-04-29,30.8,18.5,23.3,30.9,17.3,22.5,2024-04-29T05:18,2024-04-29T18:40,23.2,38.9,49,16.25,40.24875,28.33708333333333,0.5295833333333333,16.501250000000002,89.22125000000001,9.172083333333333,667.2937499999999,17.769166666666667,2.7916666666666665
Lahore,2024-04-30,31.2,16.4,22.4,31.4,15.5,21.3,2024-04-30T05:17,2024-04-30T18:41,35.0,60.8,336,23.76,61.13708333333333,43.03375,2.0733333333333337,27.259583333333328,91.98458333333333,12.044166666666667,1029.4512499999998,11.837916666666667,3.875
Lahore,2024-05-01,28.8,14.7,22.2,26.6,13.4,20.7,2024-05-01T05:16,2024-05-01T18:42,18.9,36.7,320,23.93,80.03,53.34041666666666,5.875833333333333,34.74666666666667,65.19291666666665,9.993333333333334,1247.1070833333333,20.027916666666666,4.166666666666667
Lahore,2024-05-02,33.0,16.2,25.3,31.5,14.7,23.6,2024-05-02T05:15,2024-05-02T18:42,14.8,30.2,311,24.82,82.54375,53.19666666666666,8.345,45.36083333333334,66.93874999999998,12.996666666666668,1539.309583333333,21.59875,4.125
Lahore,2024-05-03,35.8,17.8,27.3,35.6,16.2,26.9,2024-05-03T05:15,2024-05-03T18:43,11.8,19.8,3,19.25,110.60541666666667,81.79500000000002,5.7749999999999995,54.48291666666666,96.40749999999998,19.071249999999992,1749.3166666666668,23.678750000000004,4.625
Lahore,2024-05-04,34.8,20.9,28.7,35.1,20.8,27.8,2024-05-04T05:14,2024-05-04T18:44,19.2,32.8,353,19.41,65.15291666666666,40.91791666666666,1.2225,21.50458333333334,92.32833333333332,7.508333333333333,824.3124999999999,18.315833333333334,3.6666666666666665
Lahore,2024-05-05,36.7,22.2,29.8,36.3,21.6,28.8,2024-05-05T05:13,2024-05-05T18:44,19.4,34.9,318,23.83,56.25333333333333,30.384583333333335,1.03125,24.357083333333335,75.24291666666666,8.255833333333333,840.30625,15.236249999999998,3.125
Lahore,2024-05-06,38.5,21.9,30.3,39.2,21.9,29.8,2024-05-06T05:12,2024-05-06T18:45,14.3,27.0,324,24.08,72.08875,44.12625,3.18125,28.560416666666665,90.49291666666666,12.487083333333329,1049.8958333333333,19.589583333333334,3.75
Lahore,2024-05-07,39.7,22.1,31.5,40.1,20.9,30.6,2024-05-07T05:11,2024-05-07T18:46,16.6,31.7,337,24.52,81.68666666666667,52.94749999999999,2.994583333333333,35.473333333333336,94.65416666666668,13.282083333333333,1240.8504166666667,20.04416666666667,4.208333333333333
Lahore,2024-05-08,40.0,22.2,31.4,40.7,20.8,30.2,2024-05-08T05:10,2024-05-08T18:47,13.4,23.0,314,24.52,99.88708333333334,73.37583333333333,3.134583333333334,46.104583333333345,112.32958333333333,17.83666666666667,1563.7870833333334,32.62,4.75
Lahore,2024-05-09,39.1,24.0,31.9,41.3,21.0,31.6,2024-05-09T05:10,2024-05-09T18:47,22.3,58.7,110,23.59,86.05291666666666,68.38041666666666,0.3500000000000001,25.365416666666672,129.05875,16.40125,1041.96875,25.580416666666668,4.583333333333333
Lahore,2024-05-10,39.3,25.0,31.2,40.8,23.9,31.4,2024-05-10T05:09,2024-05-10T18:48,24.2,52.9,102,20.71,72.63375,57.45916666666667,0.2683333333333333,18.59208333333333,132.1133333333333,14.410416666666668,869.5129166666667,17.64833333333333,4.25
Lahore,2024-05-11,36.6,24.0,29.8,39.2,25.6,31.6,2024-05-11T05:08,2024-05-11T18:49,14.7,36.0,314,22.53,84.64166666666667,63.38333333333335,6.896666666666666,46.87916666666666,82.38583333333334,13.754166666666668,1633.32625,17.3825,4.458333333333333
Lahore,2024-05-12,33.8,23.3,28.4,36.3,24.6,29.4,2024-05-12T05:07,2024-05-12T18:49,21.7,40.7,40,20.4,50.279583333333356,36.79958333333334,0.6066666666666666,15.347499999999997,109.75583333333333,9.528333333333334,749.9045833333334,14.849166666666669,3.2083333333333335
Lahore,2024-05-13,37.5,21.0,29.4,37.2,21.2,28.9,2024-05-13T05:07,2024-05-13T18:50,14.0,25.6,342,23.77,62.32708333333333,40.053333333333335,3.2929166666666667,34.95125000000001,85.66874999999999,11.05958333333333,1175.9004166666666,16.288749999999997,3.8333333333333335
Lahore,2024-05-14,38.2,22.0,30.4,37.1,20.6,29.3,2024-05-14T05:06,2024-05-14T18:51,15.6,29.5,330,24.53,60.18416666666666,38.85333333333333,1.2220833333333332,40.33958333333333,92.78208333333332,12.92416666666667,1182.8541666666665,16.331666666666663,3.7916666666666665
Lahore,2024-05-15,40.1,22.5,31.0,41.5,21.6,31.0,2024-05-15T05:05,2024-05-15T18:51,14.1,23.0,344,21.99,111.65458333333333,77.77000000000001,4.478333333333333,47.88958333333332,105.73708333333332,20.573333333333334,1570.4633333333334,35.54916666666666,4.541666666666667
Lahore,2024-05-16,41.1,23.6,32.9,42.1,23.4,32.4,2024-05-16T05:05,2024-05-16T18:52,17.4,31.0,25,22.61,110.87958333333336,79.33208333333333,2.745833333333334,46.674583333333324,121.35291666666662,18.91375,1626.928333333334,23.994166666666672,4.375
Lahore,2024-05-17,41.4,24.1,32.6,43.0,23.4,32.4,2024-05-17T05:04,2024-05-17T18:53,21.4,43.2,308,21.16,83.99708333333332,47.855416666666656,1.9849999999999997,42.041666666666664,85.51125,14.546250000000002,1233.3383333333334,16.206249999999997,4.041666666666667
Lahore,2024-05-18,42.5,25.7,33.6,43.6,24.5,32.9,2024-05-18T05:03,2024-05-18T18:53,20.5,38.5,323,22.73,53.44666666666666,29.028750000000002,0.7791666666666667,16.92916666666667,104.42833333333334,9.877916666666668,690.9366666666668,11.849166666666664,3.125
Lahore,2024-05-19,40.9,25.4,33.4,40.9,24.8,32.7,2024-05-19T05:03,2024-05-19T18:54,21.3,40.3,279,20.41,58.6575,33.72833333333333,3.2620833333333343,35.79333333333333,67.13333333333333,11.702500000000002,1071.7325000000003,17.154166666666665,3.2083333333333335
Lahore,2024-05-20,42.2,24.3,33.1,43.7,23.7,33.2,2024-05-20T05:02,2024-05-20T18:55,13.8,27.4,323,23.64,74.44416666666667,45.20208333333333,3.839166666666667,36.66333333333333,88.87041666666666,14.106666666666667,1203.2995833333332,21.22,3.875
Lahore,2024-05-21,41.8,25.9,33.9,43.0,24.6,33.5,2024-05-21T05:02,2024-05-21T18:55,14.7,27.0,324,24.04,59.00541666666668,34.91291666666665,1.1116666666666666,30.59,109.315,13.807916666666669,956.8533333333335,14.060416666666663,3.4583333333333335
Lahore,2024-05-22,42.1,25.9,34.0,44.3,25.7,34.4,2024-05-22T05:01,2024-05-22T18:56,11.2,20.9,338,24.02,105.13041666666669,74.69541666666666,6.734583333333333,63.337500000000006,113.87333333333333,23.135833333333334,1835.545416666666,26.30083333333333,4.458333333333333
Lahore,2024-05-23,41.2,26.4,34.1,43.6,25.2,34.9,2024-05-23T05:01,2024-05-23T18:57,21.9,40.3,105,22.56,97.97916666666664,71.21291666666666,1.0458333333333332,51.77708333333334,108.98749999999997,20.851249999999997,1574.6362499999998,25.627083333333335,4.791666666666667
Lahore,2024-05-24,40.5,26.7,34.1,43.8,28.0,35.1,2024-05-24T05:00,2024-05-24T18:57,22.1,43.9,83,21.21,117.09416666666664,86.35916666666667,1.2433333333333334,46.85375000000001,114.77541666666666,20.49,1565.1783333333333,25.183750000000007,4.875
Lahore,2024-05-25,42.1,26.5,34.5,41.8,25.8,34.1,2024-05-25T05:00,2024-05-25T18:58,20.7,37.4,306,24.02,83.99833333333332,47.00625,1.1537500000000003,29.944166666666675,93.49791666666665,13.770833333333336,987.8675,15.35875,3.75
Lahore,2024-05-26,43.1,25.9,34.9,43.5,25.1,34.9,2024-05-26T05:00,2024-05-26T18:59,14.8,27.0,324,24.13,79.19416666666667,44.36750000000001,1.6316666666666666,32.85791666666666,98.66083333333331,12.058750000000002,1038.3533333333332,16.530833333333337,3.8333333333333335
Lahore,2024-05-27,43.1,26.1,34.8,42.5,24.9,34.4,2024-05-27T04:59,2024-05-27T18:59,14.0,26.6,304,24.85,59.647916666666674,36.67250000000001,1.30375,39.160000000000004,96.24624999999996,13.47791666666667,1141.2695833333335,16.782083333333336,3.8333333333333335
Lahore,2024-05-28,43.9,25.2,35.0,43.4,23.9,33.7,2024-05-28T04:59,2024-05-28T19:00,13.4,24.5,325,25.05,73.62458333333335,47.13041666666666,3.131250000000001,50.470000000000006,89.02208333333334,16.571250000000003,1450.717083333333,19.743333333333336,4.125
Lahore,2024-05-29,46.3,26.5,35.7,43.8,23.4,34.0,2024-05-29T04:59,2024-05-29T19:00,23.7,44.6,2,23.17,72.87458333333332,50.05250000000001,1.325416666666667,29.712500000000006,126.33166666666669,13.152499999999998,1096.2095833333333,20.651666666666664,4.041666666666667
Lahore,2024-05-30,43.2,26.2,35.0,42.1,24.6,33.4,2024-05-30T04:58,2024-05-30T19:01,21.1,35.6,312,24.89,86.32875,63.02041666666667,0.7975,33.07291666666667,126.39124999999997,16.035833333333333,1088.4204166666666,30.989583333333332,4.291666666666667
Lahore,2024-05-31,45.0,26.2,35.6,43.1,24.2,33.4,2024-05-31T04:58,2024-05-31T19:01,15.4,33.8,126,24.11,96.48083333333335,69.79999999999997,2.7312499999999997,42.79166666666668,115.71458333333332,19.93375,1369.6354166666667,27.97416666666666,4.333333333333333
Lahore,2024-06-01,43.0,28.0,35.7,41.6,25.3,33.9,2024-06-01T04:58,2024-06-01T19:02,16.6,36.4,286,23.07,84.31625,45.92291666666667,2.62125,35.44041666666667,96.54500000000002,14.037500000000001,1078.8249999999998,21.197083333333335,3.6666666666666665
Lahore,2024-06-02,42.8,29.5,35.6,43.6,27.4,34.4,2024-06-02T04:57,2024-06-02T19:03,16.5,26.6,248,22.9,94.19708333333334,51.61833333333333,3.676666666666667,66.18166666666666,83.79,17.333750000000002,1700.3625,19.121666666666666,4.208333333333333
Lahore,2024-06-03,44.0,28.0,36.2,43.5,25.7,34.9,2024-06-03T04:57,2024-06-03T19:03,22.6,41.0,299,23.22,102.3725,46.30708333333334,6.264583333333334,52.626666666666665,73.62125000000002,14.730833333333335,1429.16,16.804166666666664,3.75
Lahore,2024-06-04,43.6,27.8,34.7,43.2,27.0,33.8,2024-06-04T04:57,2024-06-04T19:04,21.4,53.6,193,22.12,78.41250000000001,34.67499999999999,3.465416666666666,21.142500000000002,95.36749999999999,11.782083333333333,747.6799999999998,17.212083333333336,3.3333333333333335
Lahore,2024-06-05,41.2,27.9,32.2,39.8,26.5,31.5,2024-06-05T04:57,2024-06-05T19:04,27.3,68.0,83,15.16,116.97208333333333,56.480416666666656,1.590416666666667,33.54791666666666,91.33333333333333,17.324583333333333,1004.4179166666667,25.32916666666667,4.083333333333333
Lahore,2024-06-06,37.8,25.2,31.2,40.2,26.8,32.2,2024-06-06T04:57,2024-06-06T19:05,28.7,48.2,30,20.9,93.36,57.14375000000001,8.92,46.06041666666666,57.709166666666654,15.719583333333333,1336.3954166666665,22.134583333333335,3.9166666666666665
Lahore,2024-06-07,38.0,26.2,31.3,39.8,26.7,32.1,2024-06-07T04:57,2024-06-07T19:05,23.1,43.6,315,21.53,55.843333333333355,30.906666666666666,0.8170833333333333,20.48791666666667,109.35583333333331,10.822083333333333,710.8258333333334,11.777083333333335,3.4583333333333335
Lahore,2024-06-08,38.6,25.4,31.5,39.0,25.1,31.8,2024-06-08T04:57,2024-06-08T19:05,14.4,29.9,290,19.83,50.24166666666667,26.9075,0.63875,18.002499999999998,104.12958333333331,8.074166666666665,662.00875,11.81541666666667,3.25
Lahore,2024-06-09,40.2,25.5,32.8,40.1,25.1,32.3,2024-06-09T04:57,2024-06-09T19:06,17.7,32.0,289,23.85,40.60041666666667,24.397916666666664,0.8695833333333333,33.090833333333336,91.59749999999997,9.557916666666667,889.4016666666668,14.36,3.3333333333333335
